faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),32,13542.39,6.941431670281996
Gen X (1965-1980),150,177634.73,32.53796095444685
Gen Z (1997-2012),48,22989.73,10.412147505422993
Millennials (1981-1996),230,160887.51,49.891540130151846
Nao Informado,1,606.48,0.21691973969631237
