segmento,valor,clientes
Moda,9295.3,22
Casa e Decoração,2171.7200000000003,3
Presentes e Acessórios,1890.0,6
Esportes,1159.97,3
Calçados,1034.67,3
Moda Feminina,1009.9300000000001,2
Beleza e Bem-estar,579.71,3
Calçados Femininos,539.8,1
Outros,537.0,2
Gastronomia,284.19,5
Eletrodomésticos,93.4,2
Livrarias,85.1,1
Joalheria,64.9,1
Farmácias,15.58,1
