faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),28,6691.85,5.809128630705394
25-39 (Millennials),216,135628.87,44.81327800829876
40-54 (Gen X),206,131850.49,42.738589211618255
55-69 (Boomers),31,19954.23,6.431535269709543
Nao Informado,1,35.0,0.2074688796680498
