Metrica,High Spenders,Demais Clientes
Qtd Clientes,591.0,5316.0
Valor Total (R$),2114590.37,3858555.0899999994
Ticket Medio (R$),3577.987089678511,725.838053047404
Freq Media Compras,4.4331641285956005,3.360609480812641
Idade Media,42.04770992366412,39.479228569826766
% Feminino,61.59052453468698,68.71708051166291
% Masculino,38.40947546531303,30.981941309255077
