faixa_etaria,Feminino,Masculino,Nao Informado,Outro
16-24 (Gen Z),803.6973103448275,940.2606153846154,0.0,1289.49
25-39 (Millennials),908.3936845070423,1012.6925806451613,33.89,909.4028571428571
40-54 (Gen X),1017.9238039215686,1176.3941084165479,0.0,721.8966666666666
55-69 (Boomers),1195.5230894308943,1190.0312154696132,0.0,407.7
70+ (Silent),1331.4683673469387,1519.2173913043478,0.0,0.0
Nao Informado,1151.315,990.015,0.0,0.0
