faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),397,440239.49,6.0024191109767155
Gen X (1965-1980),2077,2319014.27,31.403084366495314
Gen Z (1997-2012),904,799075.23,13.66797701844572
Millennials (1981-1996),3226,3180625.86,48.775325068037496
Silent (antes 1946),10,20492.36,0.15119443604475355
