perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,2804,7846574.7,13.254992867332382,4.631241084165478,4.824536376604851,4.565620542082739,14.021398002853067,2798.350463623395,15.78,38.33
Premium,4520,6987491.18,4.8570796460176995,3.2511061946902653,3.859070796460177,3.761725663716814,10.871902654867256,1545.905128318584,25.44,34.14
Potencial,6262,4685749.82,2.340306611306292,2.7200574896199297,2.559246247205366,2.6970616416480357,7.976365378473331,748.2832673267327,35.25,22.89
Pontual,4179,948685.97,1.2931323283082077,2.053362048336923,1.5070591050490547,1.5795644891122278,5.139985642498205,227.01267528116773,23.52,4.63
