shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Balneário Shopping,4410,6709192.72,3.0,3.0,3.0,9.0,1521.3588934240363,665,2600161.01,3910.0165563909773,1152,2524742.84,2191.617048611111,1588,1299207.27,818.1405982367759,1005,285081.6,283.66328358208955,32.78
Neumarkt Shopping,3337,3803068.04,3.0,3.0,3.0,9.0,1139.666778543602,568,1672239.57,2944.0837500000002,776,1141518.62,1471.0291494845362,1171,802683.26,685.4681981212639,822,186626.59,227.03964720194648,18.58
Continente Shopping,3756,3766812.71,3.000532481363152,2.999467518636848,2.999467518636848,8.999467518636848,1002.8787832800851,601,1424689.23,2370.5311647254575,947,1240853.06,1310.2989017951427,1303,878983.95,674.5847659247889,905,222286.47,245.620408839779,18.4
Garten Shopping,3144,3565403.48,3.0,3.0,3.0,9.0,1134.0341857506362,501,1296444.59,2587.7137524950103,828,1174324.75,1418.2666062801932,1055,927305.54,878.9625971563981,760,167328.6,220.1692105263158,17.42
Norte Shopping,1526,1393985.22,3.001310615989515,2.998689384010485,2.998689384010485,8.998689384010484,913.4896592398427,237,439326.13,1853.6967510548523,385,508867.23,1321.733064935065,546,385539.1,706.1155677655677,358,60252.76,168.30379888268158,6.81
Nações Shopping,1592,1230039.5,3.0,3.0,3.0,9.0,772.6378768844221,247,462789.41000000003,1873.6413360323888,393,410869.63,1045.469796437659,605,304105.3,502.65338842975206,347,52275.16,150.64887608069165,6.01
