perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,2819,7895649.94,13.21106775452288,4.635686413621852,4.8265342319971625,4.586378148279532,14.048598793898545,2800.8690812344803,15.87,38.57
Premium,4481,7001176.13,4.852041954920777,3.2448114260209775,3.8435617049765676,3.7817451461727294,10.870118277170274,1562.41377594287,25.22,34.2
Potencial,6268,4597824.42,2.356413529036375,2.742501595405233,2.5826419910657306,2.67613273771538,8.001276324186342,733.5393139757498,35.28,22.46
Pontual,4197,973851.18,1.292828210626638,2.0254944007624496,1.4948772933047414,1.5825589706933525,5.102930664760543,232.0350679056469,23.63,4.76
