shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Balneário Shopping,4410,6709192.72,2.78390022675737,2.9049886621315193,3.295011337868481,8.98390022675737,1521.3588934240363,640,2496289.27,3900.451984375,1170,2526445.41,2159.3550512820516,1594,1423084.19,892.7755269761606,1006,263373.85,261.8030318091451,32.78
Neumarkt Shopping,3337,3803068.04,3.0296673658975126,3.0677255019478573,2.9928079112975725,9.090200779142943,1139.666778543602,585,1698716.73,2903.789282051282,813,1154158.69,1419.62938499385,1144,771101.7,674.0399475524475,795,179090.92,225.27159748427675,18.58
Continente Shopping,3756,3766812.71,3.070021299254526,3.17678381256656,2.939297124600639,9.186102236421725,1002.8787832800851,637,1472316.94,2311.3295761381473,998,1258823.57,1261.3462625250502,1306,848095.76,649.3841960183768,815,187576.44,230.15514110429447,18.4
Garten Shopping,3144,3565403.48,3.0559796437659035,2.994592875318066,2.939885496183206,8.990458015267176,1134.0341857506362,502,1314899.53,2619.3217729083667,818,1145411.02,1400.2579706601466,1061,933728.74,880.0459377945334,763,171364.19,224.59264744429882,17.42
Norte Shopping,1526,1393985.22,3.1094364351245085,2.893840104849279,2.7876802096985585,8.790956749672347,913.4896592398427,224,428380.74,1912.4140178571429,376,526303.53,1399.743430851064,530,365582.35,689.7780188679245,396,73718.6,186.15808080808083,6.81
Nações Shopping,1592,1230039.5,3.1557788944723617,2.8165829145728645,2.663316582914573,8.635678391959798,772.6378768844221,216,435971.49,2018.3865277777777,345,376348.96,1090.8665507246378,627,344157.08,548.8948644338118,404,73561.97,182.08408415841583,6.01
