loja,valor,clientes
Renner,17014.44,66
Nike Unite,15001.84,34
Kalunga,13133.14,78
Centauro,11393.25,36
C&A,10687.54,44
Samsung,10352.0,1
Vivo,10345.0,4
iPlace Mobile,9565.1,1
Claro,9475.6,3
Decathlon,9336.69,51
Vivara,8990.0,2
Riachuelo,7038.4,28
Brooksfield,6634.92,3
Jorge Bischoff,6476.1,5
FARM,6267.3,10
Turcambio,5467.0,1
Livrarias Catarinense,5359.12,48
Studio Z,5200.6,20
Arezzo,4999.61,10
Empório du Homem ,4807.8,5
