shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Balneário Shopping,1737,1766986.11,2.9902130109383998,3.083477259643063,3.256188831318365,9.329879101899827,1017.2631606217617,321,702355.4,2188.0230529595015,514,586804.63,1141.6432490272373,542,353041.79,651.3686162361623,360,124784.29,346.62302777777774,65.22
Continente Shopping,457,373662.38,2.7242888402625822,2.761487964989059,2.3982494529540483,7.884026258205689,817.6419693654267,32,134232.01,4194.7503125,99,98644.84,996.4125252525253,168,109984.68,654.6707142857142,158,30800.85,194.94208860759494,13.79
Garten Shopping,164,302544.22,3.432926829268293,2.932926829268293,2.823170731707317,9.189024390243903,1844.7818292682925,22,62279.75,2830.8977272727275,55,117177.33,2130.496909090909,57,118318.61,2075.765087719298,30,4768.53,158.951,11.17
Neumarkt Shopping,180,188997.19,3.2444444444444445,2.933333333333333,2.5944444444444446,8.772222222222222,1049.9843888888888,30,95997.5,3199.9166666666665,47,52758.05,1122.5117021276596,55,34470.1,626.7290909090909,48,5771.54,120.24041666666666,6.98
Norte Shopping,61,47598.8,3.4262295081967213,2.8852459016393444,2.639344262295082,8.950819672131148,780.3081967213116,8,16657.05,2082.13125,18,20916.23,1162.0127777777777,22,8432.99,383.31772727272727,13,1592.53,122.5023076923077,1.76
Nações Shopping,66,29544.94,3.0303030303030303,2.909090909090909,2.303030303030303,8.242424242424242,447.65060606060604,0,0.0,0.0,20,13224.09,661.2045,31,12454.49,401.75774193548386,15,3866.36,257.75733333333335,1.09
