shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Balneário Shopping,1737,1766986.11,3.0,3.0,3.0,9.0,1017.2631606217617,279,661055.95,2369.3761648745517,478,584300.53,1222.3860460251046,555,364202.59,656.220882882883,425,157427.04,370.41656470588237,65.22
Continente Shopping,457,373662.38,3.0,3.0,3.0,9.0,817.6419693654267,70,175081.79,2501.1684285714286,140,94261.08,673.2934285714285,127,86949.97,684.6454330708661,120,17369.54,144.74616666666668,13.79
Garten Shopping,164,302544.22,3.0,3.0,3.0,9.0,1844.7818292682925,20,51717.68,2585.884,57,131225.64,2302.204210526316,57,113218.65,1986.2921052631577,30,6382.25,212.74166666666667,11.17
Neumarkt Shopping,180,188997.19,3.0,3.0,3.0,9.0,1049.9843888888888,32,90464.9,2827.028125,46,58297.340000000004,1267.3334782608697,63,35937.76,570.4406349206349,39,4297.19,110.18435897435896,6.98
Norte Shopping,61,47598.8,3.0327868852459017,2.9672131147540983,2.9672131147540983,8.967213114754099,780.3081967213116,10,18400.24,1840.0240000000001,15,17025.2,1135.0133333333333,23,10886.73,473.33608695652174,13,1286.6299999999999,98.97153846153846,1.76
Nações Shopping,66,29544.94,3.0303030303030303,2.9696969696969697,2.9696969696969697,8.969696969696969,447.65060606060604,7,5356.49,765.2128571428572,23,10131.25,440.4891304347826,26,11907.6,457.9846153846154,10,2149.6,214.95999999999998,1.09
