perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,418,1002077.05,3.6794258373205744,4.5,4.729665071770335,4.555023923444976,13.78468899521531,2397.3135167464116,15.68,36.99
Premium,759,895241.04,1.9696969696969697,3.5072463768115942,3.8274044795783926,3.5731225296442686,10.907773386034256,1179.5007114624507,28.48,33.04
Potencial,851,623103.3,1.1856639247943597,2.8307873090481785,2.5746180963572267,2.6298472385428906,8.035252643948295,732.2012925969449,31.93,23.0
Pontual,637,188912.25,1.0078492935635792,1.6436420722135008,1.4411302982731553,1.7849293563579278,4.869701726844584,296.56554160125586,23.9,6.97
