shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Garten Shopping,1372,1309077.98,2.956268221574344,2.9664723032069973,3.0342565597667637,8.956997084548105,954.1384693877551,165,371877.0,2253.8,434,592055.97,1364.184262672811,487,280200.87,575.3611293634497,286,64944.14,227.0774125874126,26.4
Balneário Shopping,936,1142085.58,2.9401709401709404,3.1175213675213675,3.3034188034188032,9.36111111111111,1220.1769017094018,162,405064.39,2500.3974691358026,317,519617.93,1639.1732807570977,263,170869.45,649.6937262357415,194,46533.81,239.86499999999998,23.03
Neumarkt Shopping,939,902544.95,3.012779552715655,3.038338658146965,3.053248136315229,9.104366347177848,961.1767305644302,130,305342.88,2348.7913846153847,310,378493.13,1220.9455806451613,301,180300.99,599.0066112956811,198,38407.95,193.97954545454544,18.2
Continente Shopping,909,755984.9400000001,3.036303630363036,3.1683168316831685,2.866886688668867,9.071507150715071,831.666600660066,138,262222.95,1900.166304347826,286,317722.81,1110.918916083916,284,140743.94,495.57725352112675,201,35295.24,175.59820895522387,15.24
Nações Shopping,585,441305.71,3.029059829059829,2.7606837606837606,2.7264957264957266,8.516239316239316,754.3687350427351,53,116954.02,2206.6796226415095,166,188281.09,1134.2234337349398,211,105690.37,500.90222748815165,155,30380.23,196.00148387096775,8.9
Norte Shopping,497,408381.63,3.108651911468813,2.772635814889336,2.7987927565392354,8.680080482897385,821.6934205231388,43,71061.94,1652.6032558139536,150,194008.73,1293.3915333333334,189,117936.69,624.0036507936508,115,25374.27,220.64582608695653,8.23
