shopping_principal,qtd_clientes,valor_total,ticket_medio,vip_hist,vip_valor_hist,vip_ticket_hist,premium_hist,premium_valor_hist,premium_ticket_hist,potencial_hist,potencial_valor_hist,potencial_ticket_hist,pontual_hist,pontual_valor_hist,pontual_ticket_hist,vip_periodo,vip_valor_periodo,vip_ticket_periodo,premium_periodo,premium_valor_periodo,premium_ticket_periodo,potencial_periodo,potencial_valor_periodo,potencial_ticket_periodo,pontual_periodo,pontual_valor_periodo,pontual_ticket_periodo,high_spenders,pct_valor
Garten Shopping,1372,1309077.98,432.0506128609298,460,677719.65,540.7080504045756,249,250245.05,517.6162290214248,299,233914.88,410.34426712659325,364,147198.4,254.03395813710102,131,535651.62,1813.0104530495078,256,358597.08,517.1125641276489,357,252701.24,335.1007771664221,628,162128.04,164.42241660926655,123,26.4
Balneário Shopping,936,1142085.58,440.1690061217444,466,800085.74,527.6112802607846,112,119302.53,469.20771288136467,168,147116.57,391.98643343726377,190,75580.74,251.1913077276525,155,605859.49,1115.9263867496861,195,277472.37,514.3956795400134,238,174758.38999999998,344.29896034929124,348,83995.33,163.15887847792374,147,23.03
Neumarkt Shopping,939,902544.95,377.5885688423083,497,604886.88,380.8998456207628,153,141722.55,470.86560849952514,142,101424.0,409.72124283990655,147,54511.520000000004,238.26930806608357,108,395194.51,1246.3381088615859,153,217347.59,514.4467810878301,254,186507.0,316.7035381327372,424,103495.85,143.3917315889692,103,18.2
Continente Shopping,909,755984.9400000001,347.37685442706066,364,406870.12,365.9762052591472,141,127622.86,407.2869607331203,171,131045.85,387.03644841542854,233,90446.11,252.95934685605286,85,300634.39,1420.4348086082052,124,171306.2,484.60930087218867,245,175362.81,311.60445905550364,455,108681.54,128.777925639013,80,15.24
Nações Shopping,585,441305.71,371.9153806137947,146,183169.77,419.33939718970953,85,83326.74,566.6280132819795,139,103220.95,421.1152953118025,215,71588.25,230.92343484680694,41,159771.27,1652.2597440846257,77,103415.0,667.0606991280962,146,102169.4,337.876991639829,321,75950.04,153.06583657109593,37,8.9
Norte Shopping,497,408381.63,487.7456059138798,140,177684.92,663.1305999455204,72,87062.41,779.6734704034392,107,82088.1,477.02147507788163,178,61546.2,238.1656991260924,38,159380.88,2999.6538574561405,71,98433.48,646.3983297424413,105,77603.91,351.81192718319653,283,72963.36,161.0889957240847,35,8.23
