perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,2073,37065644.63,17880.195190545106,4.771345875542692,39.58,87.59
Premium,812,2926322.96,3603.846009852217,3.0246305418719213,15.5,6.92
Potencial,1026,1695577.61,1652.6097563352828,2.6949317738791425,19.59,4.01
Pontual,1327,627468.93,472.84772418990207,1.8937452901281084,25.33,1.48
