perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,709,1536142.36,7.89703808180536,4.459802538787024,4.645980253878703,4.5754583921015515,13.681241184767277,2166.6323836389283,13.54,30.97
Premium,1657,2166913.52,4.016294508147254,3.390464695232348,3.703077851538926,3.783343391671696,10.87688593844297,1307.7329631864816,31.63,43.69
Potencial,1722,1014887.96,2.1852497096399537,2.8408826945412313,2.6080139372822297,2.605691056910569,8.05458768873403,589.3658304297328,32.88,20.46
Pontual,1150,241436.95,1.3982608695652174,1.777391304347826,1.557391304347826,1.488695652173913,4.823478260869566,209.94517391304348,21.95,4.87
