faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),23,6578.53,4.742268041237113
25-39 (Millennials),229,131757.3,47.21649484536082
40-54 (Gen X),204,154212.14,42.06185567010309
55-69 (Boomers),25,27502.71,5.154639175257731
70+ (Silent),4,3153.83,0.8247422680412372
