loja,valor,clientes
Zara,49205.82,87
Renner,25171.3,69
Centauro,15667.4,35
Sephora,13946.2,26
Vivo,11998.0,2
L'Occitane En Provence,11802.6,11
Vivara,11097.720000000001,8
Kalunga,10688.48,49
C&A,10224.699999999999,34
Schutz,9663.0,14
Souq ,9366.0,6
iPlace Mobile,9224.0,5
Livrarias Catarinense,8498.65,40
Outback Steakhouse,8224.05,26
Jorge Bischoff,8212.0,7
Superlegal Brinquedos,8060.43,26
Altenburg,7699.62,11
Ponto Frio ,6403.21,2
Riachuelo,6041.13,27
Alô Bebê,4861.57,10
