faixa_etaria,qtd_hs,valor_total,ticket_medio,pct_hs
Boomers (1946-1964),25,96739.56999999999,3869.5827999999997,3.3921302578018993
Gen X (1965-1980),164,654954.4,3993.624390243903,22.25237449118046
Gen Z (1997-2012),134,512875.25,3827.4272388059703,18.181818181818183
Millennials (1981-1996),413,1458173.45,3530.6863196125905,56.03799185888738
Nao Informado,1,4094.22,4094.22,0.13568521031207598
