faixa_etaria,Feminino,Masculino,Nao Informado,Outro
16-24 (Gen Z),723.7701647446457,753.2774345549738,896.9,86.31
25-39 (Millennials),770.3430702416919,834.5840427807486,236.55,962.4942857142858
40-54 (Gen X),961.0970396523628,908.7843404255318,0.0,424.4
55-69 (Boomers),1157.3223673469388,879.9659375,0.0,0.0
70+ (Silent),1091.1189655172413,1347.1881818181819,0.0,0.0
Nao Informado,489.16499999999996,1245.8583333333333,714.4060000000001,0.0
