faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),1510,2327207.38,10.557963921129913
Gen X (1965-1980),4830,7213989.44,33.77150048944203
Gen Z (1997-2012),1698,1593008.04,11.87246538945602
Millennials (1981-1996),6218,7763614.32,43.47643686197735
Nao Informado,1,233.87,0.006992029086841002
Silent (antes 1946),45,43630.39,0.3146413089078451
