faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),147,84570.46,13.43692870201097
25-39 (Millennials),580,392708.44,53.016453382084094
40-54 (Gen X),324,226629.43,29.61608775137112
55-69 (Boomers),39,21677.01,3.5648994515539303
Nao Informado,4,1674.62,0.3656307129798903
