faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),133,82850.96,8.591731266149871
25-39 (Millennials),700,486530.3,45.21963824289406
40-54 (Gen X),607,579592.26,39.21188630490956
55-69 (Boomers),89,94863.3,5.749354005167959
70+ (Silent),13,25666.86,0.8397932816537468
Nao Informado,6,2480.02,0.3875968992248062
