loja,valor,clientes
Renner,114016.55,313
Havan,88806.12,269
Ri Happy,56467.19,161
Centauro,40888.35,114
Riachuelo,39744.29,156
Shoulder,30534.57,22
Cobasi,28630.19,122
Livrarias Catarinense,27788.06,184
Madero,26554.19,97
Swarovski,26366.1,16
Adidas,25605.27,27
Panvel Farmácias,23678.06,167
Lojas Americanas,23257.67,285
Studio Z,22793.32,123
Claro,22094.4,2
Kalunga,20906.62,172
Me.Linda,20503.75,125
Cia do Homem,19974.1,20
Farm,19913.26,24
OJO,19192.5,6
