loja,valor,clientes
Renner,56255.9,149
Sandra Duwe,31602.3,5
Cia do Homem,26121.4,29
Shoulder,19651.62,25
Centauro,19564.86,61
Havan,18102.760000000002,60
Riachuelo,17357.46,67
Tommy Hilfiger,16352.0,17
Maze,15010.75,12
Ótica Chroma ,12630.7,8
Kalunga,12478.65,70
FARM,11619.2,12
Idéli.Oui,11164.35,14
Cobasi,10952.35,48
Bottero,10359.24,18
Panvel Farmácias,9953.72,70
Life by Vivara,9825.66,18
Studio Z,9620.25,45
Livrarias Catarinense,8839.27,58
Baier Joalheria,8779.31,2
