segmento,valor,clientes
Moda,204199.84,326
Calçados,53730.9,115
Joalheria,53107.27,29
Gastronomia,45216.85,262
Beleza e Bem-estar,36686.26,113
Moda Feminina,28609.82,34
Ótica,26950.2,18
Casa e Decoração,25152.87,88
Esportes,22869.64,72
Presentes e Acessórios,17885.28,36
Papelaria,12478.65,70
Pets,10952.35,48
Farmácias,9953.72,70
Livrarias,8839.27,58
Telefonia,8086.0,7
Infantil,6731.07,28
Eletrodomésticos,4041.97,64
Eletrônicos,2302.4,7
Lazer,70.0,2
Salão de Beleza | Barbearia,35.0,1
