loja,valor,clientes
Renner,104496.78,275
Vivara,62111.85,24
Le Lis ,45771.21,24
Shoulder,43618.71,50
Centauro,40237.64,108
Havan,34781.92,141
Riachuelo,32211.13,120
Victor Hugo,31877.0,10
Cvc Viagens,30048.61,1
Maze,29939.66,27
Ótica Chroma ,27981.1,14
Idéli.Oui,26239.48,32
Cia do Homem,22992.11,34
Tommy Hilfiger,19598.0,16
Track & Field,19206.76,27
Brooksfield,18535.8,16
Baier Joalheria,16461.19,9
Hering Store,15965.800000000001,43
JCanedo,15749.31,18
Ellus,14544.69,11
