segmento,valor,clientes
Moda,423995.97,626
Joalheria,111121.3,78
Calçados,68966.70999999999,135
Beleza e Bem-estar,68574.75,193
Gastronomia,57687.23,392
Presentes e Acessórios,56153.38,70
Moda Feminina,51776.48,57
Casa e Decoração,48014.05,185
Ótica,46350.75,27
Esportes,44841.35,124
Serviços,30048.61,1
Eletrônicos,17881.03,16
Infantil,13293.95,62
Pets,12740.86,71
Papelaria,11533.93,103
Farmácias,11239.67,69
Livrarias,9947.82,97
Eletrodomésticos,6707.14,96
Telefonia,4207.0,3
Lazer,670.5,11
