faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),1,978.87,1.4705882352941175
Gen X (1965-1980),26,25559.93,38.23529411764706
Gen Z (1997-2012),4,1852.3,5.88235294117647
Millennials (1981-1996),37,22822.670000000002,54.41176470588235
