loja,valor,clientes
Vivara ,29142.12,2
Renner,14985.82,50
Havan,8633.43,39
Idéli Oui,6749.8,13
Makenji,5075.8,7
Le Lis Blanc,4904.07,2
IPLACE MOBILE,4821.82,3
C&A,4785.76,19
Brooksfield,4724.0,1
Centauro,4558.66,17
Pittol,4441.28,15
Riachuelo,4114.85,21
Hering,4108.64,16
Lindt,3779.54,18
Cacau Show,3632.75,31
Damyller,3070.0,5
Livrarias Curitiba,2536.51,30
Polo Wear,2476.75,7
Kalunga,2453.49,25
Vivo,2425.0,1
