faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),3,6916.219999999999,1.1450381679389312
Gen X (1965-1980),53,33916.02,20.229007633587788
Gen Z (1997-2012),50,24424.03,19.083969465648856
Millennials (1981-1996),156,123859.36,59.541984732824424
