segmento,valor,clientes
Moda,65229.66,120
Joalheria,31507.12,5
Gastronomia,23683.61,155
Casa e Decoração,12217.71,52
Beleza e Bem-estar,11450.23,38
Calçados,8487.51,28
Telefonia,7246.82,4
Esportes,6512.55,21
Infantil,4283.28,24
Moda Feminina,3044.34,5
Presentes e Acessórios,2923.9700000000003,20
Livrarias,2536.51,30
Papelaria,2453.49,25
Pets,2031.21,29
Ótica,1942.5,2
Farmácias,1929.9299999999998,24
Eletrodomésticos,1238.7,3
Kids,171.69,2
Eletrônicos,169.8,1
Gastronomia - Sorvetes,55.0,1
