genero,qtd_clientes,valor_total,pct_clientes
Feminino,90,63291.369999999995,65.21739130434783
Masculino,46,26392.0,33.33333333333333
Nao Informado,1,69.47,0.7246376811594203
Outro,1,341.78000000000003,0.7246376811594203
