loja,valor,clientes
Zara,52411.19,80
Renner,30396.11,83
Sephora,23539.97,43
Vivara,21252.0,6
Centauro,15085.27,31
Chuá,13247.699999999999,6
C&A,12062.42,41
Vix Varejo,9300.0,3
Madero,8897.6,39
LE LIS BLANC DEUX,8579.1,4
ZARA,8395.25,9
Tok&Stok,8012.25,12
Óticas Carol,7908.0,2
Sunglass Hut,7874.9,2
Track&Field,7758.9,9
Livo,7589.0,2
Kalunga,7012.76,52
Osklen,6631.92,5
Superlegal Brinquedos,6395.4800000000005,23
Ponto Frio ,6010.82,3
