shopping,perfil_historico,ranking,segmento,valor,pct_valor,cupons,clientes
Balneário Shopping,Pontual,1,Moda,488242.47000000003,40.6,1585,1237
Balneário Shopping,Pontual,2,Beleza e Bem-estar,166548.51,13.85,719,606
Balneário Shopping,Pontual,3,Gastronomia,153221.03,12.74,1268,798
Balneário Shopping,Pontual,4,Calçados,127578.56999999999,10.61,438,400
Balneário Shopping,Pontual,5,Presentes e Acessórios,59449.73,4.94,227,208
Balneário Shopping,Pontual,6,Esportes,54604.36,4.54,171,155
Balneário Shopping,Pontual,7,Infantil,53841.15,4.48,225,196
Balneário Shopping,Pontual,8,Joalheria,39027.89,3.25,88,84
Balneário Shopping,Pontual,9,Casa e Decoração,30326.32,2.52,100,87
Balneário Shopping,Pontual,10,Moda Feminina,29588.34,2.46,83,78
Balneário Shopping,Potencial,1,Moda,991389.67,47.88,2112,1302
Balneário Shopping,Potencial,2,Beleza e Bem-estar,245008.47,11.83,795,569
Balneário Shopping,Potencial,3,Calçados,192704.24,9.31,497,438
Balneário Shopping,Potencial,4,Gastronomia,148268.62,7.16,1109,644
Balneário Shopping,Potencial,5,Esportes,117058.07,5.65,272,235
Balneário Shopping,Potencial,6,Joalheria,113065.17,5.46,144,132
Balneário Shopping,Potencial,7,Presentes e Acessórios,71426.99,3.45,248,217
Balneário Shopping,Potencial,8,Infantil,69342.89,3.35,249,207
Balneário Shopping,Potencial,9,Moda Feminina,61341.85,2.96,86,77
Balneário Shopping,Potencial,10,Ótica,60954.73,2.94,71,70
Balneário Shopping,Premium,1,Moda,1067070.16,46.1,1859,1031
Balneário Shopping,Premium,2,Beleza e Bem-estar,275990.52,11.92,704,480
Balneário Shopping,Premium,3,Calçados,203762.44,8.8,395,326
Balneário Shopping,Premium,4,Joalheria,162735.4,7.03,130,107
Balneário Shopping,Premium,5,Gastronomia,130767.24,5.65,1131,570
Balneário Shopping,Premium,6,Moda Feminina,113476.59,4.9,108,96
Balneário Shopping,Premium,7,Casa e Decoração,98126.55,4.24,150,120
Balneário Shopping,Premium,8,Esportes,91269.83,3.94,175,150
Balneário Shopping,Premium,9,Eletrônicos,87030.38,3.76,46,43
Balneário Shopping,Premium,10,Infantil,84331.71,3.64,236,188
Balneário Shopping,VIP,1,Moda,2643219.07,37.56,3639,1699
Balneário Shopping,VIP,2,Joalheria,944292.93,13.42,338,264
Balneário Shopping,VIP,3,Beleza e Bem-estar,760362.31,10.8,1651,986
Balneário Shopping,VIP,4,Eletrônicos,654238.44,9.3,143,112
Balneário Shopping,VIP,5,Moda Feminina,465513.68,6.61,314,237
Balneário Shopping,VIP,6,Calçados,463199.52999999997,6.58,709,539
Balneário Shopping,VIP,7,Casa e Decoração,411318.08,5.84,377,278
Balneário Shopping,VIP,8,Gastronomia,331002.82,4.7,2642,1094
Balneário Shopping,VIP,9,Infantil,194252.1,2.76,547,399
Balneário Shopping,VIP,10,Esportes,170170.71,2.42,321,244
Continente Shopping,Pontual,1,Moda,376643.81,47.01,1306,985
Continente Shopping,Pontual,2,Calçados,94426.53,11.79,327,299
Continente Shopping,Pontual,3,Gastronomia,94219.17,11.76,1323,677
Continente Shopping,Pontual,4,Esportes,71869.19,8.97,274,242
Continente Shopping,Pontual,5,Beleza e Bem-estar,64058.86,8.0,380,323
Continente Shopping,Pontual,6,Eletrodomésticos,34559.05,4.31,191,162
Continente Shopping,Pontual,7,Ótica,21731.44,2.71,37,35
Continente Shopping,Pontual,8,Joalheria,17353.84,2.17,44,42
Continente Shopping,Pontual,9,Presentes e Acessórios,14538.02,1.81,70,66
Continente Shopping,Pontual,10,Pets,11796.37,1.47,77,69
Continente Shopping,Potencial,1,Moda,632793.23,46.29,1597,999
Continente Shopping,Potencial,2,Calçados,135274.45,9.9,374,301
Continente Shopping,Potencial,3,Esportes,117617.1,8.6,318,247
Continente Shopping,Potencial,4,Gastronomia,114538.85,8.38,1534,647
Continente Shopping,Potencial,5,Ótica,96698.79,7.07,95,88
Continente Shopping,Potencial,6,Beleza e Bem-estar,93095.64,6.81,442,323
Continente Shopping,Potencial,7,Eletrodomésticos,73363.05,5.37,248,168
Continente Shopping,Potencial,8,Joalheria,39721.66,2.91,57,54
Continente Shopping,Potencial,9,Telefonia,34786.09,2.54,24,22
Continente Shopping,Potencial,10,Moda Feminina,29070.88,2.13,43,39
Continente Shopping,Premium,1,Moda,542358.02,38.94,1269,678
Continente Shopping,Premium,2,Eletrodomésticos,156280.42,11.22,250,179
Continente Shopping,Premium,3,Ótica,140381.18,10.08,86,76
Continente Shopping,Premium,4,Gastronomia,119877.73,8.61,1595,524
Continente Shopping,Premium,5,Esportes,89661.08,6.44,222,167
Continente Shopping,Premium,6,Calçados,88516.83,6.36,254,214
Continente Shopping,Premium,7,Beleza e Bem-estar,86532.37,6.21,370,263
Continente Shopping,Premium,8,Joalheria,72920.32,5.24,58,51
Continente Shopping,Premium,9,Telefonia,62940.93,4.52,25,24
Continente Shopping,Premium,10,Moda Feminina,33361.77,2.4,55,43
Continente Shopping,VIP,1,Moda,680157.64,28.52,1683,777
Continente Shopping,VIP,2,Joalheria,364576.2,15.29,137,104
Continente Shopping,VIP,3,Telefonia,297634.93,12.48,85,58
Continente Shopping,VIP,4,Eletrodomésticos,219442.57,9.2,434,244
Continente Shopping,VIP,5,Gastronomia,204108.18,8.56,2899,769
Continente Shopping,VIP,6,Ótica,163765.31,6.87,98,73
Continente Shopping,VIP,7,Beleza e Bem-estar,135309.19,5.67,542,352
Continente Shopping,VIP,8,Eletrônicos,120221.31,5.04,72,43
Continente Shopping,VIP,9,Calçados,116702.88,4.89,351,277
Continente Shopping,VIP,10,Esportes,83173.56,3.49,246,202
Garten Shopping,Pontual,1,Moda,340682.86,47.14,1298,975
Garten Shopping,Pontual,2,Calçados,101308.14,14.02,331,304
Garten Shopping,Pontual,3,Gastronomia,70876.98,9.81,908,539
Garten Shopping,Pontual,4,Esportes,44836.14,6.2,154,143
Garten Shopping,Pontual,5,Presentes e Acessórios,36984.02,5.12,160,145
Garten Shopping,Pontual,6,Beleza e Bem-estar,35763.87,4.95,158,143
Garten Shopping,Pontual,7,Casa e Decoração,27326.48,3.78,134,126
Garten Shopping,Pontual,8,Joalheria,26262.87,3.63,60,56
Garten Shopping,Pontual,9,Infantil,24102.95,3.34,115,96
Garten Shopping,Pontual,10,Farmácias,14552.16,2.01,110,100
Garten Shopping,Potencial,1,Moda,611827.31,50.36,1571,943
Garten Shopping,Potencial,2,Calçados,164810.56,13.57,451,369
Garten Shopping,Potencial,3,Esportes,74037.91,6.09,181,161
Garten Shopping,Potencial,4,Gastronomia,69409.61,5.71,822,457
Garten Shopping,Potencial,5,Joalheria,61408.62,5.05,85,76
Garten Shopping,Potencial,6,Beleza e Bem-estar,61363.81,5.05,194,161
Garten Shopping,Potencial,7,Casa e Decoração,49021.32,4.04,163,144
Garten Shopping,Potencial,8,Presentes e Acessórios,46523.88,3.83,165,140
Garten Shopping,Potencial,9,Moda Feminina,42723.63,3.52,88,79
Garten Shopping,Potencial,10,Infantil,33715.65,2.78,138,112
Garten Shopping,Premium,1,Moda,461135.38,44.85,1070,604
Garten Shopping,Premium,2,Calçados,129641.45,12.61,317,247
Garten Shopping,Premium,3,Gastronomia,87015.1,8.46,896,410
Garten Shopping,Premium,4,Joalheria,71770.83,6.98,75,69
Garten Shopping,Premium,5,Esportes,54229.68,5.27,140,111
Garten Shopping,Premium,6,Beleza e Bem-estar,51685.82,5.03,173,145
Garten Shopping,Premium,7,Casa e Decoração,46412.14,4.51,126,104
Garten Shopping,Premium,8,Presentes e Acessórios,45816.91,4.46,147,120
Garten Shopping,Premium,9,Moda Feminina,41928.82,4.08,71,63
Garten Shopping,Premium,10,Infantil,38476.94,3.74,121,98
Garten Shopping,VIP,1,Moda,874303.55,35.84,1558,785
Garten Shopping,VIP,2,Joalheria,451694.68,18.52,158,130
Garten Shopping,VIP,3,Serviços,264339.14,10.84,168,121
Garten Shopping,VIP,4,Calçados,182619.7,7.49,470,344
Garten Shopping,VIP,5,Gastronomia,158191.42,6.49,1841,663
Garten Shopping,VIP,6,Beleza e Bem-estar,136838.68,5.61,331,243
Garten Shopping,VIP,7,Eletrônicos,112541.68,4.61,46,41
Garten Shopping,VIP,8,Casa e Decoração,98756.73,4.05,233,167
Garten Shopping,VIP,9,Moda Feminina,91315.52,3.74,145,120
Garten Shopping,VIP,10,Telefonia,68522.55,2.81,25,20
Nações Shopping,Pontual,1,Moda,304616.65,43.72,1152,857
Nações Shopping,Pontual,2,Gastronomia,80269.36,11.52,962,582
Nações Shopping,Pontual,3,Esportes,77311.12,11.1,203,190
Nações Shopping,Pontual,4,Calçados,62348.82,8.95,251,233
Nações Shopping,Pontual,5,Beleza e Bem-estar,59264.9,8.51,297,267
Nações Shopping,Pontual,6,Casa e Decoração,35660.93,5.12,166,141
Nações Shopping,Pontual,7,Infantil,25267.11,3.63,127,114
Nações Shopping,Pontual,8,Joalheria,23885.06,3.43,63,60
Nações Shopping,Pontual,9,Calçados Femininos,14483.509999999998,2.08,31,31
Nações Shopping,Pontual,10,Ótica,13655.03,1.96,31,31
Nações Shopping,Potencial,1,Moda,383523.33,46.1,980,562
Nações Shopping,Potencial,2,Beleza e Bem-estar,76929.26,9.25,249,205
Nações Shopping,Potencial,3,Casa e Decoração,64891.87,7.8,125,97
Nações Shopping,Potencial,4,Gastronomia,63084.55,7.58,778,342
Nações Shopping,Potencial,5,Esportes,62164.58,7.47,153,128
Nações Shopping,Potencial,6,Calçados,56259.06,6.76,185,153
Nações Shopping,Potencial,7,Calçados Femininos,42458.58,5.1,48,42
Nações Shopping,Potencial,8,Joalheria,39009.53,4.69,62,52
Nações Shopping,Potencial,9,Infantil,21808.36,2.62,106,86
Nações Shopping,Potencial,10,Não informado,21748.36,2.61,124,96
Nações Shopping,Premium,1,Moda,311185.38,46.65,675,331
Nações Shopping,Premium,2,Casa e Decoração,75074.67,11.25,102,79
