perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,4912,20973501.98,4269.849751628664,6.154519543973941,14.26,51.8
Premium,6711,9361003.9,1394.8746684547757,4.534197586052749,19.48,23.12
Potencial,8911,6415220.23,719.9214712153519,3.228481651890921,25.87,15.84
Pontual,13915,3741392.04,268.87474236435503,2.0814229249011857,40.39,9.24
