shopping_principal,qtd_clientes,valor_total,ticket_medio,vip_hist,vip_valor_hist,vip_ticket_hist,premium_hist,premium_valor_hist,premium_ticket_hist,potencial_hist,potencial_valor_hist,potencial_ticket_hist,pontual_hist,pontual_valor_hist,pontual_ticket_hist,vip_periodo,vip_valor_periodo,vip_ticket_periodo,premium_periodo,premium_valor_periodo,premium_ticket_periodo,potencial_periodo,potencial_valor_periodo,potencial_ticket_periodo,pontual_periodo,pontual_valor_periodo,pontual_ticket_periodo,high_spenders,pct_valor
Balneário Shopping,8959,13760657.1,1535.9590467686126,2471,7644596.58,3093.7258518818294,1585,2608201.86,1645.5532239747633,2166,2231641.11,1030.305221606648,2737,1276217.55,466.28335769090245,1880,8486405.38,4514.045414893618,1995,2809162.53,1408.1015187969924,2297,1655800.84,720.8536525903353,2787,809288.35,290.37974524578397,1377,33.98
Neumarkt Shopping,5951,7228052.71,1214.5946412367668,1812,4162603.48,2297.2425386313466,1135,1273643.2,1122.1525991189426,1457,1191797.79,817.9806382978724,1547,600008.24,387.8527731092437,868,3898114.34,4490.915138248848,1145,1596472.1300000001,1394.29880349345,1477,1077997.07,729.855836154367,2461,655469.17,266.34261275904106,601,17.85
Continente Shopping,6180,6633381.68,1073.3627313915856,1270,2703577.31,2128.801031496063,1154,1545478.34,1339.2359965337955,1694,1516113.85,894.99046635183,2062,868212.18,421.05343355965084,783,3071246.79,3922.40969348659,1199,1681019.62,1402.0180316930775,1678,1199224.43,714.6748688915375,2520,681890.84,270.59160317460316,517,16.38
Garten Shopping,5791,6154711.08,1062.8062648938007,1295,2804252.36,2165.4458378378376,997,1232134.6,1235.8421263791374,1551,1339886.19,863.8853578336557,1948,778437.93,399.6087936344969,664,2795578.16,4210.208072289157,1153,1588363.21,1377.591682567216,1532,1105855.21,721.8376044386423,2442,664914.5,272.28276003276005,449,15.2
Nações Shopping,4167,3615521.16,867.6556659467243,549,1147996.63,2091.0685428051,584,754904.05,1292.643921232877,1041,932350.96,895.6301248799231,1993,780269.52,391.5050275965881,361,1380374.3,3823.7515235457063,698,960676.06,1376.3267335243554,1056,756653.88,716.5282954545455,2052,517816.92,252.3474269005848,247,8.93
Norte Shopping,3401,3098794.42,911.142140546898,567,1073221.11,1892.8061904761907,610,793469.59,1300.769819672131,874,727006.36,831.8150572082379,1350,505097.36,374.14619259259257,356,1341783.01,3769.0533988764046,521,725310.35,1392.1503838771594,871,619688.8,711.4681974741677,1653,412012.26,249.25121597096188,254,7.65
