shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Balneário Shopping,8959,13760657.1,2.9621609554637796,3.0418573501506865,3.3377609108159394,9.341779216430405,1535.9590467686126,1522,5443018.74,3576.2278186596586,2777,5071860.69,1826.381235145841,2994,2659663.08,888.3310220440882,1666,586114.59,351.8094777911164,33.98
Neumarkt Shopping,5951,7228052.71,2.9867249201814823,3.03411191396404,2.984876491345992,9.005713325491515,1214.5946412367668,964,2902797.79,3011.2010269709544,1644,2432359.97,1479.537694647202,1944,1493976.84,768.5066049382716,1399,398918.11,285.14518227305217,17.85
Continente Shopping,6180,6633381.68,2.9831715210355987,3.1423948220064726,2.9610032362459546,9.086569579288026,1073.3627313915856,878,2117821.07,2412.096890660592,1863,2508136.53,1346.2890660225441,2158,1636823.18,758.4908155699721,1281,370600.9,289.3059328649493,16.38
Garten Shopping,5791,6154711.08,3.130892764634778,2.9749611466068036,2.924365394577793,9.030219305819374,1062.8062648938007,813,1858228.47,2285.6438745387454,1713,2522506.34,1472.5664565090483,2050,1421510.31,693.4196634146342,1215,352465.96,290.09544032921815,15.2
Nações Shopping,4167,3615521.16,3.007439404847612,2.8636909047276218,2.686105111591073,8.557235421166308,867.6556659467243,496,1046209.35,2109.2930443548385,1082,1337824.78,1236.4369500924215,1458,935837.36,641.8637585733882,1131,295649.67,261.40554376657826,8.93
Norte Shopping,3401,3098794.42,2.921493678329903,2.7809467803587182,2.7209644222287563,8.423404880917378,911.142140546898,354,778552.59,2199.3011016949154,823,1147363.64,1394.1234993924666,1266,891561.57,704.2350473933649,958,281316.62,293.6499164926931,7.65
