perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,5075,14093342.44,8.393300492610837,4.456354679802955,4.729852216748768,4.601182266009852,13.787389162561576,2777.0132886699507,14.73,34.81
Premium,9928,15058837.47,4.023972602739726,3.493352135374698,3.70558017727639,3.704774375503626,10.903706688154713,1516.8047411361806,28.82,37.19
Potencial,11717,8976165.59,2.1904924468720663,2.789792609029615,2.6121874199880515,2.620636681744474,8.02261671076214,766.0805317060681,34.01,22.17
Pontual,7729,2362772.65,1.3171173502393583,1.7294604735412085,1.5449605382326304,1.6176736964678484,4.892094708241687,305.70224479234054,22.44,5.84
