faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),2196,2210186.47,8.779785702862625
25-39 (Millennials),11197,15258893.2,44.766512074204385
40-54 (Gen X),8752,14421415.43,34.991204221973454
55-69 (Boomers),2491,3567828.83,9.959219574604191
70+ (Silent),327,420491.41,1.307372461218615
Nao Informado,49,80926.67,0.19590596513673436
