segmento,valor,clientes
Moda,132859.73,284
Eletrônicos,95389.74,42
Eletrodomésticos,94079.25,126
Joalheria,50089.72,47
Telefonia,39778.76,15
Casa e Decoração,36975.13,111
Supermercado,33922.53,135
Esportes,32097.99,83
Papelaria,31339.63,120
Gastronomia,22224.74,207
Beleza e Bem-estar,17496.88,80
Calçados,17352.71,69
Livrarias,9859.91,60
Infantil,9485.33,31
Pets,7620.43,62
Ótica,2582.82,4
Lazer,1943.1,9
Presentes e Acessórios,1208.6,23
Gastronomia - Sorvetes,208.0,8
