loja,valor,clientes
Renner,118562.17,339
Brooksfield,92959.25,45
Cia do Homem,80564.36,94
Vivara,79770.0,33
Baier Joalheria,77003.48,16
Centauro,69959.02,172
Idéli.Oui,57274.29,55
GrandVision,55006.71,29
Shoulder,54479.47,54
Vivo,48371.0,11
Havan,47934.36,181
Hering Store,44161.98,116
Maze,42721.31,42
Samsung,37469.0,13
Riachuelo,37272.16,147
Polishop,35417.03,39
Aramis,35016.03,27
Le Lis ,34899.8,14
JCanedo,32989.01,49
Track & Field,31711.7,43
