faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),5,791.59,3.0120481927710845
25-39 (Millennials),74,128893.52,44.57831325301205
40-54 (Gen X),61,113169.65,36.74698795180723
55-69 (Boomers),23,56841.16,13.855421686746988
70+ (Silent),3,3637.81,1.8072289156626504
