shopping,sigla,transacoes,clientes,valor_total,ticket_medio,idade_media,threshold_hs,qtd_high_spenders
Continente Shopping,CS,87253,20453,26969209.94,1318.5943353053342,42.094849092598935,2821.272,2046
Balneário Shopping,BS,103656,25251,46753661.21999999,1851.5568183438277,42.59165808444902,4129.7,2526
Neumarkt Shopping,NK,80028,17013,25390313.29,1492.4065884911538,43.60288065843621,3249.9520000000043,1702
Norte Shopping,NR,36651,10225,11252092.879999999,1100.4491814180928,41.24107230212308,2441.1480000000015,1023
Garten Shopping,GS,80274,19487,26381624.779999997,1353.8063724534304,41.517630755017194,2766.478,1949
Nações Shopping,NS,41469,10699,11683238.949999997,1091.993546125806,40.28670282401347,2315.322,1070
