segmento,valor,clientes
Moda,49301.57,120
Gastronomia,14091.46,128
Casa e Decoração,10754.51,33
Calçados,8012.59,32
Esportes,7465.26,28
Beleza e Bem-estar,4796.07,38
Pets,3473.63,22
Livrarias,3426.68,25
Joalheria,3019.34,5
Infantil,2761.56,15
Outros,2138.0,9
Farmácias,2109.15,21
Presentes e Acessórios,1147.8,4
Eletrodomésticos,1122.61,26
Papelaria,1059.5,6
Calçados Femininos,958.8,3
Serviços,194.0,14
Gastronomia - Sorvetes,93.0,2
