loja,valor,clientes
Renner,18346.2,61
Cassol Centerlar,7832.53,14
C&A,6251.3,33
Centauro,5940.33,21
Riachuelo,5728.82,31
Colcci,4672.0,3
Live!,3987.8,5
Pittol,3895.42,14
Cobasi,3473.63,22
Livraria Catarinense ,3426.68,25
Hope Nacoes Shopping,2138.0,9
Panvel Farmácias,2109.15,21
Arezzo,2034.3,7
Café Cultura,1993.56,19
McDonald's,1753.4,30
Camarão Express,1723.57,14
Camicado,1654.89,6
Ri Happy,1643.96,9
Youcom,1627.0,9
World Tennis,1549.96,5
