segmento,valor,clientes
Telefonia,15639.119999999999,5
Moda,10916.73,22
Joalheria,8109.6,5
Casa e Decoração,4962.4800000000005,7
Gastronomia,2066.34,16
Beleza e Bem-estar,1704.74,11
Calçados,1366.41,7
Presentes e Acessórios,1323.01,4
Pets,1149.23,7
Papelaria,1085.87,5
Infantil,1049.9,4
Farmácias,1012.9000000000001,2
Eletrodomésticos,1009.63,9
Moda Feminina,798.2,1
Esportes,459.97,2
Livrarias,320.1,3
Lazer,29.0,1
