faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),1,264.36,1.6666666666666667
25-39 (Millennials),27,11286.46,45.0
40-54 (Gen X),24,31036.710000000003,40.0
55-69 (Boomers),6,8440.22,10.0
70+ (Silent),2,1975.4799999999998,3.3333333333333335
