loja,valor,clientes
Renner,45986.55,132
iPlace Mobile,18198.68,5
Le Lis ,17004.02,8
Havan,15620.38,63
Riachuelo,15143.89,52
Centauro,14023.62,39
Maze,12649.39,10
Vivara,11997.0,5
Madero,10610.9,48
Ri Happy,8958.96,35
Óticas Carol,8765.0,2
Livrarias Catarinense,7945.5599999999995,68
Cobasi,7859.53,50
Kalunga,7624.89,64
Panvel Farmácias,7196.0199999999995,56
Hering Store,6911.05,20
GrandVision,6455.0,4
Camicado,5942.67,23
Life by Vivara,5841.0,9
Studio Z,5779.9400000000005,46
