faixa_etaria,Feminino,Masculino,Nao Informado,Outro
Boomers (1946-1964),1596.9453293124245,1464.3126971133133,0.0,486.85
Gen X (1965-1980),1553.6120419971394,1529.8879880454274,163.135,709.6677777777778
Gen Z (1997-2012),1029.231732599643,1036.2743151417872,0.0,694.541875
Millennials (1981-1996),1339.0582894188276,1328.380345945131,0.0,1036.8675675675674
Nao Informado,601.53875,546.89,0.0,0.0
Silent (antes 1946),1429.540884955752,2306.914626865672,0.0,0.0
