faixa_etaria,qtd_hs,valor_total,ticket_medio,pct_hs
16-24 (Gen Z),228,1184102.06,5193.430087719298,2.9159739097071236
25-39 (Millennials),2423,13404097.03,5532.025187783739,30.98861747026474
40-54 (Gen X),3660,21536667.82,5884.335469945356,46.8090548663512
55-69 (Boomers),1283,7821257.69,6096.0699064692135,16.408747921729123
70+ (Silent),223,1374696.58,6164.55865470852,2.8520271134416166
Nao Informado,2,13039.859999999999,6519.929999999999,0.02557871850620284
