faixa_etaria,Feminino,Masculino,Nao Informado,Outro
16-24 (Gen Z),2727178.22,1504702.44,0.0,6047.28
25-39 (Millennials),23574388.86,13227069.58,0.0,38438.369999999995
40-54 (Gen X),30978019.6,16441437.63,326.27,10440.39
55-69 (Boomers),10659545.92,5545495.5,0.0,1424.5900000000001
70+ (Silent),1775523.1,1115546.89,0.0,0.0
Nao Informado,7899.85,15584.739999999998,0.0,0.0
