dia_semana,valor,transacoes
Domingo,1744877.79,5824
Quarta,628814.39,2109
Quinta,892756.72,2900
Sabado,1356475.33,4554
Segunda,832886.07,2469
Sexta,846898.4,2895
Terca,732218.38,1996
