faixa_etaria,qtd_clientes,valor_total,pct_clientes
25-39 (Millennials),20,8774.13,40.816326530612244
40-54 (Gen X),24,21450.17,48.97959183673469
55-69 (Boomers),4,4313.52,8.16326530612245
70+ (Silent),1,978.87,2.0408163265306123
