dia_semana,valor,transacoes
Domingo,16881.04,41
Quarta,29767.05,24
Quinta,9285.93,24
Sabado,17537.41,40
Segunda,32248.800000000003,22
Sexta,3640.14,22
Terca,63395.62,47
