faixa_etaria,qtd_clientes,valor_total,pct_clientes
16-24 (Gen Z),141,120877.12,4.002270791938688
25-39 (Millennials),1261,1132724.12,35.79335793357934
40-54 (Gen X),1510,1724854.47,42.86119784274766
55-69 (Boomers),519,562141.79,14.731762702242406
70+ (Silent),91,124137.0,2.5830258302583027
Nao Informado,1,1372.99,0.02838489923360772
