shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Balneário Shopping,11173,18217551.02,3.0,3.0,3.0,9.0,1630.4977195023716,1708,6748604.85,3951.173799765808,3076,6601022.32,2145.9760468140444,3859,3742162.96,969.723493132936,2530,1125760.89,444.96477865612644,31.25
Garten Shopping,9082,11056796.16,3.0,3.0,3.0,9.0,1217.4406694560669,1392,3546505.82,2547.77716954023,2540,4094582.13,1612.0402086614172,3033,2678292.95,883.0507583250908,2117,737415.26,348.3303070382617,18.97
Neumarkt Shopping,7989,10422809.61,3.0,3.0,3.0,9.0,1304.6450882463387,1238,3681046.38,2973.381567043619,2180,3714421.88,1703.863247706422,2735,2392909.1,874.9210603290677,1836,634432.25,345.55133442265793,17.88
Continente Shopping,9179,9658829.1,3.0,3.0,3.0,9.0,1052.2746595489705,1342,3146961.44,2344.9787183308495,2586,3485236.78,1347.7327068832171,3220,2352736.3,730.6634472049689,2031,673894.58,331.8043229935992,16.57
Nações Shopping,4985,4664420.6,3.0,3.0,3.0,9.0,935.6911935807422,742,1574079.57,2121.401037735849,1389,1659200.09,1194.5285025197984,1724,1092192.78,633.522494199536,1130,338948.16,299.9541238938053,8.0
Norte Shopping,4102,4266827.5200000005,3.0,3.0,3.0,9.0,1040.1822330570456,588,1260654.96,2143.971020408163,1181,1590632.53,1346.8522692633362,1422,1124160.87,790.5491350210971,911,291379.16,319.8454006586169,7.32
