shopping_principal,qtd_clientes,valor_total,ticket_medio,vip_hist,vip_valor_hist,vip_ticket_hist,premium_hist,premium_valor_hist,premium_ticket_hist,potencial_hist,potencial_valor_hist,potencial_ticket_hist,pontual_hist,pontual_valor_hist,pontual_ticket_hist,vip_periodo,vip_valor_periodo,vip_ticket_periodo,premium_periodo,premium_valor_periodo,premium_ticket_periodo,potencial_periodo,potencial_valor_periodo,potencial_ticket_periodo,pontual_periodo,pontual_valor_periodo,pontual_ticket_periodo,high_spenders,pct_valor
Balneário Shopping,11173,18217551.02,1630.4977195023716,2873,10035789.12,3493.139269056735,1929,3353503.46,1738.4673198548471,2655,2987574.2600000002,1125.2633747645953,3716,1840684.18,495.34019913885896,2365,11351411.7,4799.751247357293,2589,3671665.18,1418.1789030513712,2972,2190365.45,737.0004878869448,3247,1004108.6900000001,309.24197412996614,1686,31.25
Garten Shopping,9082,11056796.16,1217.4406694560669,1775,5203622.6,2931.6183661971827,1436,2011240.49,1400.585299442897,2395,2282142.57,952.8778997912317,3476,1559790.5,448.73144418872266,1155,5596059.1,4845.072813852814,1808,2523580.95,1395.7859236725665,2563,1861158.4,726.1640265314085,3556,1075997.71,302.58653262092236,766,18.97
Neumarkt Shopping,7989,10422809.61,1304.6450882463387,2318,5822257.91,2511.759236410699,1420,1872474.59,1318.6440774647888,1837,1652725.41,899.6872128470332,2414,1075351.7,445.4646644573322,1256,5733936.87,4565.2363614649685,1612,2270066.55,1408.2298697270471,2155,1563818.8,725.6699767981439,2966,854987.39,288.2627747808496,878,17.88
Continente Shopping,9179,9658829.1,1052.2746595489705,1492,3455280.14,2315.8714075067023,1364,2006859.34,1471.3045014662757,2368,2395945.34,1011.801241554054,3955,1800744.28,455.3082882427307,1035,4133842.96,3994.0511690821254,1788,2522006.39,1410.518115212528,2657,1921903.53,723.3359164471208,3699,1081076.22,292.2617518248175,688,16.57
Nações Shopping,4985,4664420.6,935.6911935807422,614,1420097.72,2312.8627361563517,719,1033989.49,1438.0938664812238,1269,1205164.03,949.6958471237194,2383,1005169.36,421.8083759966429,488,1831321.57,3752.7081352459018,882,1220455.52,1383.7364172335601,1382,1003432.54,726.0727496382056,2233,609210.97,272.82175100761305,302,8.0
Norte Shopping,4102,4266827.5200000005,1040.1822330570456,632,1458277.81,2307.401598101266,638,1020022.83,1598.7818652037618,1041,1001961.21,962.4987608069164,1791,786565.67,439.1768118369626,463,1945973.32,4202.966133909287,720,997625.27,1385.590652777778,1131,806209.88,712.8292484526968,1788,517019.05,289.16054250559284,331,7.32
