perfil;shopping;genero;ranking;loja;valor;pct_valor;cupons;clientes
Pontual;Balneário Shopping;Feminino;1;Renner;121225,3;22,61;385;343
Pontual;Balneário Shopping;Feminino;2;Zara;108371,45;20,22;284;258
Pontual;Balneário Shopping;Feminino;3;C&A;72286,37;13,48;252;230
Pontual;Balneário Shopping;Feminino;4;Centauro;53017,03;9,89;138;133
Pontual;Balneário Shopping;Feminino;5;Riachuelo;51180,520000000004;9,55;179;165
Pontual;Balneário Shopping;Feminino;6;Sephora;30158,54;5,63;92;86
Pontual;Balneário Shopping;Feminino;7;Wepink ;26962,8;5,03;186;164
Pontual;Balneário Shopping;Feminino;8;Outback Steakhouse;26762,1;4,99;100;95
Pontual;Balneário Shopping;Feminino;9;Virus 41;23691,32;4,42;48;45
Pontual;Balneário Shopping;Feminino;10;O Boticário;22409,72;4,18;88;85
Pontual;Balneário Shopping;Masculino;1;Zara;61810,0;20,27;160;147
Pontual;Balneário Shopping;Masculino;2;Centauro;55177,950000000004;18,1;137;135
Pontual;Balneário Shopping;Masculino;3;Renner;48430,97;15,88;160;147
Pontual;Balneário Shopping;Masculino;4;C&A;32145,33;10,54;105;96
Pontual;Balneário Shopping;Masculino;5;Riachuelo;22363,45;7,33;83;75
Pontual;Balneário Shopping;Masculino;6;Outback Steakhouse;19311,68;6,33;74;70
Pontual;Balneário Shopping;Masculino;7;Democrata;19202,1;6,3;42;42
Pontual;Balneário Shopping;Masculino;8;Vans;16409,56;5,38;28;27
Pontual;Balneário Shopping;Masculino;9;O Boticário;16362,04;5,37;75;66
Pontual;Balneário Shopping;Masculino;10;Vivara;13718,55;4,5;23;23
Pontual;Continente Shopping;Feminino;1;C&A;121125,36;22,01;398;366
Pontual;Continente Shopping;Feminino;2;Renner;107494,38;19,53;368;339
Pontual;Continente Shopping;Feminino;3;Nike Unite;84815,17;15,41;217;198
Pontual;Continente Shopping;Feminino;4;Riachuelo;69472,24;12,62;248;225
Pontual;Continente Shopping;Feminino;5;Centauro;52757,49;9,59;166;157
Pontual;Continente Shopping;Feminino;6;Carioca Calçados;28451,18;5,17;84;82
Pontual;Continente Shopping;Feminino;7;Arezzo;24085,84;4,38;52;50
Pontual;Continente Shopping;Feminino;8;Decathlon;23780,0;4,32;119;108
Pontual;Continente Shopping;Feminino;9;Pernambucanas;19821,52;3,6;109;87
Pontual;Continente Shopping;Feminino;10;Studio Z;18601,420000000002;3,38;93;86
Pontual;Continente Shopping;Masculino;1;Nike Unite;92252,39;25,15;230;215
Pontual;Continente Shopping;Masculino;2;Centauro;55675,89;15,18;149;141
Pontual;Continente Shopping;Masculino;3;C&A;49848,23;13,59;159;150
Pontual;Continente Shopping;Masculino;4;Renner;45733,14;12,47;147;138
Pontual;Continente Shopping;Masculino;5;Riachuelo;37112,25;10,12;123;112
Pontual;Continente Shopping;Masculino;6;Decathlon;24550,63;6,69;102;96
Pontual;Continente Shopping;Masculino;7;Carioca Calçados;16936,74;4,62;38;38
Pontual;Continente Shopping;Masculino;8;Democrata;16478,399999999998;4,49;43;40
Pontual;Continente Shopping;Masculino;9;Clifield;15117,6;4,12;37;35
Pontual;Continente Shopping;Masculino;10;Madero;13168,81;3,59;65;59
Pontual;Garten Shopping;Feminino;1;Renner;102611,65;22,9;368;325
Pontual;Garten Shopping;Feminino;2;C&A;64531,270000000004;14,4;223;208
Pontual;Garten Shopping;Feminino;3;Riachuelo;61879,11;13,81;228;207
Pontual;Garten Shopping;Feminino;4;Pittol;55530,73;12,39;191;176
Pontual;Garten Shopping;Feminino;5;Havan;44730,64;9,98;169;156
Pontual;Garten Shopping;Feminino;6;Centauro;38802,3;8,66;117;109
Pontual;Garten Shopping;Feminino;7;Hering;23892,010000000002;5,33;81;76
Pontual;Garten Shopping;Feminino;8;Pop Me;19879,510000000002;4,44;74;71
Pontual;Garten Shopping;Feminino;9;Youcom;19231,21;4,29;55;53
Pontual;Garten Shopping;Feminino;10;Levi's;17071,1;3,81;37;36
Pontual;Garten Shopping;Masculino;1;Centauro;58043,73;20,19;148;140
Pontual;Garten Shopping;Masculino;2;Renner;42547,54;14,8;145;136
Pontual;Garten Shopping;Masculino;3;C&A;32567,07;11,33;100;97
Pontual;Garten Shopping;Masculino;4;Pittol;29112,010000000002;10,13;85;83
Pontual;Garten Shopping;Masculino;5;Riachuelo;28205,420000000002;9,81;104;96
Pontual;Garten Shopping;Masculino;6;Democrata;22699,6;7,9;59;59
Pontual;Garten Shopping;Masculino;7;Hering;21972,81;7,64;76;72
Pontual;Garten Shopping;Masculino;8;Havan;19246,15;6,7;92;86
Pontual;Garten Shopping;Masculino;9;Adidas;17189,46;5,98;36;34
Pontual;Garten Shopping;Masculino;10;Levi's;15885,029999999999;5,53;32;31
Pontual;Nações Shopping;Feminino;1;Renner;104756,23;31,46;335;295
Pontual;Nações Shopping;Feminino;2;C&A;59629,97;17,91;204;187
Pontual;Nações Shopping;Feminino;3;Riachuelo;38882,67;11,68;149;140
Pontual;Nações Shopping;Feminino;4;Pittol;30997,74;9,31;113;97
Pontual;Nações Shopping;Feminino;5;Youcom;25225,0;7,58;74;69
Pontual;Nações Shopping;Feminino;6;Luz da Lua;16975,3;5,1;29;29
Pontual;Nações Shopping;Feminino;7;Centauro;16367,2;4,92;51;48
Pontual;Nações Shopping;Feminino;8;Cobasi;14380,18;4,32;90;83
Pontual;Nações Shopping;Feminino;9;Camarão Express;13487,16;4,05;142;111
Pontual;Nações Shopping;Feminino;10;Natura;12278,51;3,69;64;63
Pontual;Nações Shopping;Masculino;1;Renner;35162,42;18,65;104;99
Pontual;Nações Shopping;Masculino;2;C&A;26653,65;14,14;78;73
Pontual;Nações Shopping;Masculino;3;Pittol;22362,55;11,86;75;68
Pontual;Nações Shopping;Masculino;4;Riachuelo;20087,45;10,65;61;59
Pontual;Nações Shopping;Masculino;5;Centauro;18894,23;10,02;57;53
Pontual;Nações Shopping;Masculino;6;Essence Parfums;15682,78;8,32;27;24
Pontual;Nações Shopping;Masculino;7;Luz da Lua;14054,9;7,46;19;19
Pontual;Nações Shopping;Masculino;8;Cassol Centerlar;13084,869999999999;6,94;36;30
Pontual;Nações Shopping;Masculino;9;Cobasi;11700,68;6,21;70;60
Pontual;Nações Shopping;Masculino;10;Polo Wear;10844,380000000001;5,75;41;38
Pontual;Neumarkt Shopping;Feminino;1;Renner;53397,42;18,42;182;170
Pontual;Neumarkt Shopping;Feminino;2;Havan;51640,02;17,82;176;160
Pontual;Neumarkt Shopping;Feminino;3;Riachuelo;32311,280000000002;11,15;141;123
Pontual;Neumarkt Shopping;Feminino;4;Centauro;24981,5;8,62;71;69
Pontual;Neumarkt Shopping;Feminino;5;Avatim;23715,9;8,18;146;127
Pontual;Neumarkt Shopping;Feminino;6;Bottero;23532,329999999998;8,12;52;51
Pontual;Neumarkt Shopping;Feminino;7;Usaflex;21702,49;7,49;53;50
Pontual;Neumarkt Shopping;Feminino;8;Youcom;20931,18;7,22;63;60
Pontual;Neumarkt Shopping;Feminino;9;Studio Z;18901,61;6,52;77;75
Pontual;Neumarkt Shopping;Feminino;10;Livrarias Catarinense;18706,38;6,45;180;153
Pontual;Neumarkt Shopping;Masculino;1;Renner;30243,24;16,73;98;93
Pontual;Neumarkt Shopping;Masculino;2;Centauro;26934,260000000002;14,9;74;71
Pontual;Neumarkt Shopping;Masculino;3;Havan;26707,81;14,77;85;79
Pontual;Neumarkt Shopping;Masculino;4;Cia do Homem;18387,7;10,17;43;42
Pontual;Neumarkt Shopping;Masculino;5;Democrata;15914,199999999999;8,8;38;38
Pontual;Neumarkt Shopping;Masculino;6;Riachuelo;14562,7;8,05;57;53
Pontual;Neumarkt Shopping;Masculino;7;Livrarias Catarinense;12855,32;7,11;98;86
Pontual;Neumarkt Shopping;Masculino;8;World Tennis;12114,64;6,7;28;27
Pontual;Neumarkt Shopping;Masculino;9;Avatim;11678,5;6,46;62;57
Pontual;Neumarkt Shopping;Masculino;10;Life by Vivara;11396,539999999999;6,3;20;20
Pontual;Norte Shopping;Feminino;1;Pittol;74974,36;24,05;239;218
Pontual;Norte Shopping;Feminino;2;Havan;52926,66;16,98;170;156
Pontual;Norte Shopping;Feminino;3;Renner;44396,22;14,24;135;126
Pontual;Norte Shopping;Feminino;4;Atacadão;29799,170000000002;9,56;132;118
Pontual;Norte Shopping;Feminino;5;Riachuelo;25863,06;8,3;99;93
Pontual;Norte Shopping;Feminino;6;Centauro;23329,59;7,48;72;68
Pontual;Norte Shopping;Feminino;7;Idéli.oui;19404,13;6,23;67;63
Pontual;Norte Shopping;Feminino;8;Paquetá;14323,150000000001;4,6;43;41
Pontual;Norte Shopping;Feminino;9;O Boticário;13501,92;4,33;57;53
Pontual;Norte Shopping;Feminino;10;Avatim;13168,4;4,22;80;67
Pontual;Norte Shopping;Masculino;1;Pittol;53993,520000000004;25,49;174;161
Pontual;Norte Shopping;Masculino;2;Havan;30711,27;14,5;102;96
Pontual;Norte Shopping;Masculino;3;Centauro;26064,370000000003;12,31;67;65
Pontual;Norte Shopping;Masculino;4;Renner;21973,12;10,37;69;63
Pontual;Norte Shopping;Masculino;5;Riachuelo;18175,56;8,58;67;63
Pontual;Norte Shopping;Masculino;6;Atacadão;17168,61;8,11;86;70
Pontual;Norte Shopping;Masculino;7;Paquetá;13145,94;6,21;35;35
Pontual;Norte Shopping;Masculino;8;Idéli.oui;10589,369999999999;5,0;26;25
Pontual;Norte Shopping;Masculino;9;Bkko;10043,2;4,74;27;24
Pontual;Norte Shopping;Masculino;10;Pratafina;9949,0;4,7;36;36
Potencial;Balneário Shopping;Feminino;1;Zara;242815,83;26,46;430;357
Potencial;Balneário Shopping;Feminino;2;Renner;198745,1;21,66;502;424
Potencial;Balneário Shopping;Feminino;3;C&A;99305,49;10,82;272;234
Potencial;Balneário Shopping;Feminino;4;Sephora;87291,83;9,51;174;151
Potencial;Balneário Shopping;Feminino;5;Centauro;79517,92;8,66;156;137
