perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,6762,30592545.52,4524.1859686483285,5.46332446021887,14.54,52.49
Premium,9399,13205399.86,1404.9792382168316,4.074476008085966,20.21,22.66
Potencial,12860,9346888.6,726.8187091757387,2.838569206842924,27.65,16.04
Pontual,17489,5142400.03,294.0362530733604,1.8796958087940991,37.6,8.82
