shopping_principal,qtd_clientes,valor_total,ticket_medio,vip_hist,vip_valor_hist,vip_ticket_hist,premium_hist,premium_valor_hist,premium_ticket_hist,potencial_hist,potencial_valor_hist,potencial_ticket_hist,pontual_hist,pontual_valor_hist,pontual_ticket_hist,vip_periodo,vip_valor_periodo,vip_ticket_periodo,premium_periodo,premium_valor_periodo,premium_ticket_periodo,potencial_periodo,potencial_valor_periodo,potencial_ticket_periodo,pontual_periodo,pontual_valor_periodo,pontual_ticket_periodo,high_spenders,pct_valor
Balneário Shopping,4064,5551238.42,1365.9543356299212,1421,3178760.97,2236.9887192118226,815,1128346.53,1384.4742699386504,931,856354.52,919.8222556390978,897,387776.4,432.3036789297659,732,3341329.17,4564.657336065574,797,1130264.14,1418.1482308657464,933,682196.16,731.1855948553055,1602,397448.95,248.09547440699126,657,34.27
Continente Shopping,3266,2914531.71,892.3857042253521,814,1160066.72,1425.1433906633906,627,684439.1900000001,1091.6095534290273,883,691629.58,783.2724575311438,942,378396.22000000003,401.69450106157115,332,1231976.6,3710.772891566265,527,730291.25,1385.7518975332068,812,577819.77,711.6007019704434,1595,374444.09,234.76118495297808,274,17.99
Garten Shopping,2828,2836608.29,1003.0439497878359,829,1483996.95,1790.1048854041012,578,550853.66,953.0340138408305,736,531686.89,722.4006657608696,685,270070.79,394.26392700729923,276,1387940.6300000001,5028.770398550725,453,635905.75,1403.7654525386313,633,457325.51,722.4731595576619,1466,355436.4,242.45320600272854,230,17.51
Neumarkt Shopping,3053,2819347.15,923.4677857844742,1162,1577457.68,1357.5367297762477,571,524859.76,919.1939754816112,682,458935.38,672.9257771260997,638,258094.33,404.5365673981191,291,1245895.69,4281.428487972508,470,657462.99,1398.857425531915,757,545985.87,721.249498018494,1535,370002.6,241.04403908794788,249,17.4
Norte Shopping,1392,1149393.85,825.7139727011495,368,471505.73,1281.265570652174,312,289604.69,928.2201602564103,334,248637.58,744.4238922155688,378,139645.85,369.4334656084656,129,508967.8,3945.4868217054263,176,247581.06,1406.7105681818182,313,225937.88,721.8462619808307,774,166907.11,215.64226098191213,114,7.1
Nações Shopping,1361,927581.71,681.5442395297575,295,353329.5,1197.7271186440678,236,173498.44,735.1628813559322,382,238333.24,623.9090052356021,448,162420.53,362.5458258928571,89,311342.76,3498.2332584269666,155,214317.58,1382.694064516129,315,223222.35,708.642380952381,802,178699.02,222.81673316708228,73,5.73
