perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,4889,71184822.83,14560.201028840253,4.734301493147883,30.63,78.06
Premium,3139,11244073.31,3582.055848996496,3.555909525326537,19.66,12.33
Potencial,3948,6592251.68,1669.769929078014,3.11322188449848,24.73,7.23
Pontual,3988,2176685.23,545.8087337011033,2.280591775325978,24.98,2.39
